1.883371581412211171e+01 1.778849041178430568e+01
2.195301750278238373e+01 2.689603694981223470e+01
1.605283219277936979e+01 2.228137610130884383e+01
1.734625269624574173e+01 1.763886735743702872e+01
2.031089741795511827e+01 2.182778526842332667e+01
1.791104388328463415e+01 1.817238354123541200e+01
2.122771496904554667e+01 2.266146585121209611e+01
2.234730900912492757e+01 1.448199687941313130e+01
1.869822672344289316e+01 1.507190522934574517e+01
1.781590963732391231e+01 1.864395774149691931e+01
2.099595919144892875e+01 1.187919901191907535e+01
2.424258236515886011e+01 1.653661132736392148e+01
1.678227775705395430e+01 1.573897343028725793e+01
2.188501731108709336e+01 1.616886056652414538e+01
2.473488345968990387e+01 2.558194155042232865e+01
2.083796618943007317e+01 2.165547233394928739e+01
2.498772732449761591e+01 1.539811286907725751e+01
2.178172469818837342e+01 2.055323878153576800e+01
1.610309544585801689e+01 1.777047957226914221e+01
1.806110675982769465e+01 1.880035921905997753e+01
2.235991580221826780e+01 1.675825400810425236e+01
2.300372821345912655e+01 2.555640966374437539e+01
2.162272517633867253e+01 1.782212752363793840e+01
2.065674737755307078e+01 2.187989299587789560e+01
2.019620007918481619e+01 2.116087988175945256e+01
2.312679036603266525e+01 2.137677323350329317e+01
1.725664794927932988e+01 2.034498994122775528e+01
2.191377317258583801e+01 2.447206638025976844e+01
1.959412179089255446e+01 2.171790988450048943e+01
2.294935948042627416e+01 2.114427609235013605e+01
1.779354457277659662e+01 1.664867362224542546e+01
1.665597626625152117e+01 2.095291496791394081e+01
1.618114283997886105e+01 2.113100419545956399e+01
1.916038623453616196e+01 2.019330839436295477e+01
1.910024423075591571e+01 2.389826961242136960e+01
2.200487345128355088e+01 1.920672748532314600e+01
1.576094180071839190e+01 2.114272892182909658e+01
2.303628803951786352e+01 2.047546094671346850e+01
1.536651252150820923e+01 2.147444232292074418e+01
1.942807057655421943e+01 2.598214909560405772e+01
2.015064271868130774e+01 1.783823382525304169e+01
2.041251947905839614e+01 2.146986735527247347e+01
1.748986849237993724e+01 2.067625215813577810e+01
1.736458361983683574e+01 2.107640268996647848e+01
2.156122514177292260e+01 1.827409544084966697e+01
2.035158769204455709e+01 2.181019230663693165e+01
1.813055809801036489e+01 1.865666108459252115e+01
1.566298472606295533e+01 2.107050857671146105e+01
1.970758445641536838e+01 1.807505134300393479e+01
2.094792241872765004e+01 1.755218922875351950e+01
2.265368760748131649e+01 2.002679763007942881e+01
2.031126751165299282e+01 2.053933381072215880e+01
1.496848518914483250e+01 1.645276695116930910e+01
2.249287804924478351e+01 2.437797962810500252e+01
1.480411468998766011e+01 2.025705801622659408e+01
2.279504642967830108e+01 1.878027449237163182e+01
1.790012018887871648e+01 2.075649984212926924e+01
2.333413193199297098e+01 2.265673895849282005e+01
1.839345204192125749e+01 2.331636147341337661e+01
2.121256888979088728e+01 1.767523013872336080e+01
2.363354780259803789e+01 1.369202648818131784e+01
1.465083781332903179e+01 1.487642139441772926e+01
2.159973094450289111e+01 1.643048568574463886e+01
1.509728286773827932e+01 1.813220764431708787e+01
2.302059080879034170e+01 2.653756958901511354e+01
2.168040666671882022e+01 2.081589115092701192e+01
2.101073783050264154e+01 1.564722171666586270e+01
1.370232228737123847e+01 1.586086447941938715e+01
1.718529258303754048e+01 2.083042993202668924e+01
1.997396880028176724e+01 1.900277268716165580e+01
1.735701919185909858e+01 1.551849578396005924e+01
2.270092737760387891e+01 2.190434832621337335e+01
1.514210197201266439e+01 2.062310619854430271e+01
2.483177139459113647e+01 1.975092404630424525e+01
2.770735532272936297e+01 2.414312020859262375e+01
2.096221340908012820e+01 1.410318238309781513e+01
2.301738061151796444e+01 2.074010038002988310e+01
1.524867602043845771e+01 1.786129617084360177e+01
1.692553174505297875e+01 2.166027660560210322e+01
1.944816811659811151e+01 2.708520069431363808e+01
1.663629291574795843e+01 1.902223997018452195e+01
1.961447808610861188e+01 2.443558896056914165e+01
1.624867546533537777e+01 2.409789331592835637e+01
1.916221623205338531e+01 2.200534800884613418e+01
2.031840598947745846e+01 1.345334807902976593e+01
2.070458679058119600e+01 1.653890353655148715e+01
1.907892196834719201e+01 1.997881984023512558e+01
2.147002079254799511e+01 1.574805490501489658e+01
2.003771244705199450e+01 1.483673373548488605e+01
1.733067832229606253e+01 1.898802520038656638e+01
2.345389438594985521e+01 2.427135321915838517e+01
1.761227363048933725e+01 2.377770228281405451e+01
1.885222738240521068e+01 1.645376304170396864e+01
2.358807573916636358e+01 1.924943022495560641e+01
2.342854284932067443e+01 1.996536122650292455e+01
2.035690529855654418e+01 2.057774651939275756e+01
1.892635726276728292e+01 2.091808648829564277e+01
1.923246188770867349e+01 1.895297708609298226e+01
1.564480728747027705e+01 2.103936877464696664e+01
1.925160199178620601e+01 1.381735496272819930e+01
